date,symbol,rank,buytext,buypoint
2/7/2011,JNPR,46,Climbs back over 10-week; 11% past 36.10 square box buy pt.,36.1
11/15/2010,JNPR,41,9% over 32.94 buy pt; breakout from cup w/ handle.,32.94
12/13/2010,JNPR,42,Square box base has 36.10 buy point.,36.1
12/20/2010,JNPR,41,"Clears 36.10 square-box buy point, but in weak volume.",36.1
12/27/2010,JNPR,40,3% past 36.10 square-box buy point; volume has been light.,36.1
5/17/2010,JOBS,34,Thin stock just above 19.79 buy pt from cup w/handle.,19.79
6/21/2010,JOBS,22,5% over 21.10 buy pt after breakout from cup w/ high handle.,21.1
8/23/2010,JOBS,31,26% over 23.40 buy pt after rebound from pullback to 10-wk.,23.4
9/7/2010,JOBS,29,27% over 23.40 buy pt after July rebound from 10-week.,23.4
4/6/2009,JOSB,38,Nears 31.51 buy point on patchy vol. following four-week leap.,31.51
4/20/2009,JOSB,21,36% extended past 29.33 buy point from cup-with-handle.,29.33
4/27/2009,JOSB,16,Extended 36% above 29.33 buy pt from cup with handle.,29.33
5/4/2009,JOSB,16,Extended 34% above 29.33 buy pt from cup with handle.,29.33
5/11/2009,JOSB,12,"Still 25% past 29.33 buy pt, but falling with volume.",29.33
8/31/2009,JOSB,31,10% past 40.14 buy point in a cup-with-handle base.,40.14
9/8/2009,JOSB,27,Extended 17% past 40.14 buy pt in cup with handle.,40.14
9/12/2009,JOSB,40,Extended 14% past 40.14 buy pt in cup with handle.,40.14
9/14/2009,JOSB,40,Extended 14% past 40.14 buy pt in cup with handle.,40.14
9/21/2009,JOSB,43,Extended 20% past 40.14 buy point from cup with handle.,40.14
8/3/2009,JST,17,10% past 33.09 buy pt; breakout from deep cup w/handle.,33.09
8/10/2009,JST,24,Falls back below 33.09 buy pt after cup w/handle breakout.,33.09
11/30/2009,JST,9,Thin stock climbs 8% past 38.60 cup-base buy point.,38.6
12/14/2009,JST,21,27% past 33.50 buy pt; breakout from 4-mo. cup w/low hndle.,33.5
12/24/2012,KMX,45,3%over 36.75buy pt;breakout from large cup w/handle base.,36.75
12/31/2012,KMX,43,Strongrebound off10-weekline;cleared handleat 36.25.,36.25
9/15/2008,KNDL,17,"Recovers, loses 49.51 buy pt from double bottom with handle.",49.51
9/29/2008,KNDL,31,Holds just below 49.51 buy pt from dbl-btm with handle.,49.51
1/6/2014,KORS,33,Holding10-week lineafter recentbreakout over 78.72,78.72
1/13/2014,KORS,33,Loses10-weekline and nearly backto 78.72buy point.,78.72
1/27/2014,KORS,29,Short-livedbreakout over78.72; watch for new base.,78.72
1/28/2013,KORS,10,Volumepicks up asstock nears 58.72buypoint.,58.72
2/4/2013,KORS,18,"Peeksabove 58.72buypoint, theneases; firststage base.",58.72
2/10/2014,KORS,17,Gapsup above78.72flat-base buypoint.,78.72
2/18/2014,KORS,15,Extended16%past 84.68flat-basebuy point.,84.68
2/24/2014,KORS,17,Extended15%past 84.68flat-basebuy point.,84.68
2/25/2013,KORS,23,Gives upgains from break-away gap.Back near 58.72entry.,58.72
3/3/2014,KORS,22,Formsthree-weeks-tight with101.14 entry.,101.14
3/4/2013,KORS,37,Just1%over 58.72cup buy pointafter givingup gains.,58.72
3/10/2014,KORS,19,Formsfour-weeks-tightpattern with 101.14entry.,101.14
3/17/2014,KORS,16,Tight weeklyclosesbut nobreakout yet;101.14 entry.,101.14
3/24/2014,KORS,15,Formingflatbase with101.14 entry.,101.14
4/9/2012,KORS,8,Maybe buildingsquare-box basewith 50.79buy point.,50.79
4/21/2014,KORS,11,Couldform new basewith possiblebuy pointat 101.14.,101.14
6/9/2014,KORS,33,Cup-with-handlepattern formswith 99.06buy point.,99.06
6/10/2013,KORS,28,Falls7%below62.35 cupw/ handleentry;back above itnow.,62.35
6/16/2014,KORS,34,Cup-with-handlepattern formswith 99.06entry.,99.06
6/17/2013,KORS,42,Reboundsfrom 10-weekline butstill below 62.35baseentry.,62.35
6/24/2013,KORS,50,Tryingfor supportat 10-weekline;also below62.35base entry.,62.35
7/1/2013,KORS,31,Falls10%below62.35entry butreclaims 10-weekline.,62.35
7/8/2013,KORS,30,Reboundsfrom failedbreakout.Regains62.35 entry-- again.,62.35
7/22/2013,KORS,49,"Formsa new,narrow handlewith 65.21buypoint.",65.21
8/5/2013,KORS,29,Extended6% above65.21 entryfrom cup with handle.,65.21
8/12/2013,KORS,22,Extended10%above 65.21entry from cup withhandle.,65.21
8/19/2013,KORS,36,Still8%past 65.21buypoint from cup withhandle.,65.21
8/20/2012,KORS,3,Rightat 5%past 49.60entryafter high-volume breakout.,49.6
8/26/2013,KORS,30,11%past65.21buy pointfrom cup withhandle.,65.21
8/27/2012,KORS,3,Rises9% past49.60entryafter high-volume breakout.,49.6
9/3/2013,KORS,28,14%past65.21buy pointfrom cup withhandle.,65.21
9/4/2012,KORS,3,Stands9%past49.60 entryafter high-volume breakout.,49.6
9/9/2013,KORS,24,16%past65.21buy pointfrom cup withhandle.,65.21
9/10/2012,KORS,2,Stands13%past49.60entry afterhigh-volume breakout.,49.6
9/16/2013,KORS,30,Holdsgains;14%past65.21 cupw/ handleentry.,65.21
9/17/2012,KORS,2,"Fading,but still8% past49.60entry from cup base.",49.6
9/23/2013,KORS,31,Nearhigh and17% past65.21cup w/handle entry.,65.21
9/24/2012,KORS,2,"Hitsnew high,now 16%past49.60 entryfrom cup base.",49.6
9/30/2013,KORS,35,Nearhigh and14% past65.21cup w/handle entry.,65.21
10/1/2012,KORS,3,Volumesurges on shareoffering; 7% past49.60cup entry.,49.6
10/7/2013,KORS,33,Firsttest of 10-weekline since Julybreakout over 65.21.,65.21
10/8/2012,KORS,5,Extended8% past49.60buy pointbut supportat 10-weekline,49.6
10/14/2013,KORS,40,"Dipsnear10-week line, still 12%past65.21buy point.",65.21
10/15/2012,KORS,2,7%past49.60buy pointbut testing10-week line.,49.6
10/22/2012,KORS,1,11%past49.60entry;findssupport at10-week line.,49.6
11/5/2012,KORS,2,Clears57.45entry intradaybut failstohold above buy point.,57.45
11/11/2013,KORS,32,"Blaststonew highs, barely past78.93flat-basebuy point.",78.93
11/12/2012,KORS,2,Lossfrom 57.45buypointamounts to sell signal.,57.45
11/18/2013,KORS,32,Breakoutgains traction; 5%past 78.72entry.,78.72
11/19/2012,KORS,2,Lossfrom 57.45entryis sell signal;support at40-week line.,57.45
11/25/2013,KORS,36,Easesgentlyoff high;2%past78.72 entry.,78.72
11/26/2012,KORS,2,Lossfrom 57.45entrywas sell signal; stuckunder 10-week.,57.45
12/2/2013,KORS,45,Up4% from 78.72buy pointof flatbase.,78.72
12/3/2012,KORS,3,Lossfrom 57.45entrywas sell signal; stuckunder 10-week.,57.45
12/9/2013,KORS,48,Sluggishbreakout so far over78.72 flat-basebuy point.,78.72
12/16/2013,KORS,19,4.5%past78.72entry. Lackluster action afterbreaking out.,78.72
12/23/2013,KORS,27,Underaccumulation; 7%past78.72 entry.,78.72
3/25/2013,KR,40,19%past27.21flat-baseentry despite low-volumebreakout.,27.21
4/1/2013,KR,34,Morethan 20%past27.21flat-baseentry; nosell signals.,27.21
4/8/2013,KR,22,"Retreating,but still18% past27.21flat-baseentry.",27.21
4/15/2013,KR,27,Holdingstrong but 22%past27.21 flat-baseentry.,27.21
4/22/2013,KR,19,Stronginvolatile market. 24%past27.21flatbase entry.,27.21
4/29/2013,KR,21,"Offhighs,but still 26%past27.21flat baseentry.",27.21
5/6/2013,KR,20,Nearrecord high and28% past27.21flatbaseentry.,27.21
5/13/2013,KR,22,Extended27%past 27.21flatbaseentry.,27.21
5/20/2013,KR,37,Atnewhigh and 30%past27.21flat baseentry.,27.21
7/15/2013,KR,46,Climbs6% from 35.54buypoint from flatbase.,35.54
7/22/2013,KR,45,Climbs9% from 35.54buypoint from flatbase.,35.54
3/10/2014,KS,5,Sixup weeks inarow: Extended10% past29.26buypoint.,29.26
3/31/2014,KS,18,"Undercuts29.26buy pt. by more than8%, triggers sell rule.",29.26
4/7/2014,KS,15,Breakof 10-wk linetriggers 8% sell rulefrom 29.26buy pt.,29.26
6/2/2014,KS,17,Formingrightside ofcup base; potential32.92 entry.,32.92
6/9/2014,KS,10,Formingrightside ofcup base; potential32.92 entry.,32.92
6/16/2014,KS,22,Formingrightside ofcup base; potential32.92 entry.,32.92
6/23/2014,KS,17,Blowspastcup-with-handle buypointof 32.02in bigtrade.,32.02
6/30/2014,KS,11,Closetoextended; 4% past32.02cup w/ handleentry.,32.02
3/25/2013,KSU,46,Extendedfrom December breakout from shallowcup at84.08.,84.08
8/2/2010,KWR,13,"Nearing 36.59 buy point in deep, sloppy pattern.",36.59
4/21/2014,LAD,48,Formsodd cup-with-handlebase with 70.97entry.,70.97
4/28/2014,LAD,29,Climbsback above70.97 entryof odd cup-with-handlebase.,70.97
6/2/2014,LAD,19,Extended11%past 70.97entryfrom odd cup-with-handlebase.,70.97
6/3/2013,LAD,3,Thinissue sketchesthree-weeks-tight; entryat 54.30.,54.3
6/9/2014,LAD,26,Extendedpast70.97 entryfrom odd cup-with-handlebase.,70.97
6/10/2013,LAD,3,Regains54.30buy pointinthree-weeks-tightpattern.,54.3
6/16/2014,LAD,35,8%past70.97entry from longbaseas breakout loses steam.,70.97
6/17/2013,LAD,3,Barelyregains 54.30buy pointfrom 3-weeks-tight.,54.3
6/23/2014,LAD,14,30%past70.97entry afterAprilbreakout from longbase.,70.97
6/24/2013,LAD,4,Fallsbackbelow 54.30buypoint from3-weeks-tight.,54.3
6/30/2014,LAD,9,Zestyrebound from 10-weekputs stock 31%past70.97buy pt.,70.97
8/2/2010,LFL,22,19% past 20.10 buy pt after light-volume dip to 10-wk avg.,20.1
8/16/2010,LFL,27,36% over 20.10 buy pt after last pullback to 10-wk avg.,20.1
8/23/2010,LFL,34,Steep weekly reversal leaves stock 35% over 20.10 buy pt.,20.1
9/7/2010,LFL,32,42% past 20.10 buy point; to merge with TAM airline.,20.1
9/13/2010,LFL,32,46% past 20.10 buy point; volume spikes on merger news.,20.1
9/20/2010,LFL,36,Forms possible square box base with 30.60 buy point.,30.6
11/1/2010,LFL,14,Finds support at 10-week line after clearing 30.60 trigger.,30.6
11/10/2008,LHCG,40,Pulls back after breakout; still 8% above 30.68 buy point.,30.68
11/17/2008,LHCG,33,Light-vol pullback after breakout; still over 30.68 buy pt.,30.68
11/24/2008,LHCG,26,Down 7% from 30.68 buy pt; slides below 10-week line.,30.68
3/25/2013,LL,3,Sketchesthree-weeks-tight patternwith 68.38buy point.,68.38
4/1/2013,LL,4,3%above 68.38entryafter clearingthree-weeks-tight.,68.38
5/3/2010,LL,43,Shares pull back to within 5% of 29.03 buy point.,29.03
5/6/2013,LL,3,Sketchesimperfect shortstroke; potentialentry at83.22.,83.22
5/13/2013,LL,3,7%past83.22buy pointfrom imperfect shortstroke.,83.22
5/20/2013,LL,2,Extended8% past83.22buy pointinimperfect shortstroke.,83.22
5/28/2013,LL,3,5%past83.22buy pointinimperfect short stroke.,83.22
6/3/2013,LL,4,9%gainpast83.22entry inshortstroke has vanished.,83.22
6/10/2013,LL,4,Supportat10-week line;backnear 83.22buy point.,83.22
6/17/2013,LL,5,Supportat10-week line;3%over 83.22entry inshortstroke,83.22
7/15/2013,LL,4,Formingdouble-bottombase with 89.34buypoint.,89.34
7/22/2013,LL,3,Sketchingdouble-bottombasewith 89.34buy point.,89.34
7/29/2013,LL,17,5%above 89.34double-bottomentry afterstrong breakout.,89.34
8/5/2013,LL,13,8%above 89.34double-bottomentry afterstrong breakout.,89.34
8/10/2009,LL,30,17% over 17.77 buy pt after gap up from pullback to 10-week.,17.77
8/12/2013,LL,17,5%above 89.34double-bottombuy point.,89.34
8/19/2013,LL,17,7%above 89.34double-bottombuy point.,89.34
8/26/2013,LL,9,Extended11%above 89.34double-bottom buypoint.,89.34
9/3/2013,LL,11,Extended11%above 89.34double-bottom buypoint.,89.34
9/9/2013,LL,13,Endsweek in3-weekstightpattern with 103.42buy point.,103.42
9/12/2009,LL,29,25% past 17.77 buy pt after gap from cup w/high handle.,17.77
9/14/2009,LL,29,25% past 17.77 buy pt after gap from cup w/high handle.,17.77
9/16/2013,LL,7,Up4% past103.42 buypoint inthree-weeks-tight.,103.42
9/21/2009,LL,35,23% past 17.77 buy pt after gap from cup w/high handle.,17.77
9/23/2013,LL,7,Extended9% past103.42 buypoint inthree-weeks-tight.,103.42
9/30/2013,LL,15,Bigdrop Friday cutsgainto 4% past103.42 entry;wasup 12%.,103.42
10/12/2009,LL,49,Falls back to just above 22.84 buy after clearing flat base.,22.84
11/9/2009,LL,31,Just above 24.81 buy pt after high-volume rebound off 10-wk.,24.81
1/7/2013,LMCA,16,6%past113.44 buy pointincup with handle.,113.44
1/14/2013,LMCA,19,9%past113.44 buy pointincup with handle.,113.44
12/10/2012,LMCA,17,Formingbasewith 116.20 entry. But patternis V-shaped.,116.2
12/17/2012,LMCA,16,Flatbasewith 116.20entry. High volatility isa flaw.,116.2
12/24/2012,LMCA,14,1%over 113.44 buypt; breakout from cup-with-handlebase.,113.44
12/31/2012,LMCA,16,Just1%above 113.44 buypoint from cup-with-handlebase.,113.44
10/10/2011,LO,38,Cleared113.06 buy pointinhandlewith strong trading.,113.06
10/24/2011,LO,44,Holds2%above 113.06 buypointin cup-with-handlebase.,113.06
1/21/2014,LOPE,21,"Forminglate-stage cup,50.58entry.",50.58
1/27/2014,LOPE,23,Triggers8% sell ruleafter short-livedbreakout over 50.58.,50.58
2/3/2014,LOPE,38,Failedbreakout over 50.58;below10-week line.,50.58
2/24/2014,LOPE,48,Formingnew baseafter failedbreakout past50.58entry.,50.58
2/25/2013,LOPE,29,Retreatsafterrising9% past25.00entry from deephandle.,25
3/3/2014,LOPE,39,Formingnew baseafter breakout past50.58entry failed.,50.58
3/22/2010,LOPE,40,28% past 19.88 buy pt in year-long cup w/handle base.,19.88
3/29/2010,LOPE,35,22% past 21.73 buy pt; broke out from yr-long cup w/handle.,21.73
4/5/2010,LOPE,36,19% past 21.84 buy pt after brief pullback to 10-week avg.,21.84
4/12/2010,LOPE,39,18% past 21.73 buy pt; breakout from 13-month cup w/handle,21.73
4/26/2010,LOPE,37,20% over 21.84 buy pt after breakout from long cup w/handle.,21.84
5/28/2013,LOPE,12,Extended21%after breakaway gap over 27.28flat-baseentry.,27.28
6/3/2013,LOPE,9,Easesinlighttrade;extended 18%above 27.28buypoint.,27.28
7/8/2013,LOPE,8,Clears34.17buy pointbut reversesback belowit.,34.17
7/15/2013,LOPE,7,Extended5% past34.17flat-basebuy point.,34.17
7/16/2012,LOPE,21,"Reversing,but still 9%over 19.13buy pointfrom flatbase.",19.13
7/22/2013,LOPE,16,Easingfrom new high. Still2% past34.17flat-base entry.,34.17
7/29/2013,LOPE,7,Nearnew highand 5% past34.17stage-twoentry.,34.17
8/12/2013,LOPE,28,Nearlyback to34.17 flat-baseentry asrebound fades.,34.17
8/19/2013,LOPE,31,Below34.17flat-baseentry;tryingto hold 10-weekline.,34.17
8/26/2013,LOPE,33,"Edgesup to 10-weekline, justbelow34.17flat-base entry.",34.17
9/9/2013,LOPE,32,Formingbase-on-base patternwith 37.27buy point.,37.27
9/10/2012,LOPE,22,Blasts5%past21.64 shapedcup-with-handle buypoint.,21.64
9/16/2013,LOPE,32,Hoversjustbelow37.27 base-on-basebuy point.,37.27
9/17/2012,LOPE,15,Blasts9%past21.64 shapedcup-with-handle buypoint.,21.64
9/23/2013,LOPE,29,Up5% past37.27base-on-base buypoint.,37.27
9/24/2012,LOPE,14,7%past21.64buy pointfrom V-shapedcup-with-handle.,21.64
9/30/2013,LOPE,23,All-timehigh;9%past 37.27base-on-basebuy point.,37.27
10/1/2012,LOPE,22,9%past21.64buy pointinV-shapedcup with handle.,21.64
10/7/2013,LOPE,22,Holdsnearhighs; 8% past37.27base-on-base buypoint.,37.27
10/8/2012,LOPE,23,10%past21.64buy pointinV-shapedcup with handle.,21.64
10/14/2013,LOPE,20,Shapesthree-weeks-tight with41.43buy point.,41.43
10/15/2012,LOPE,16,10%past21.64buy ptinV-shapedcup with handle.,21.64
10/28/2013,LOPE,17,Nearlyhit20% profit-takingzonefrom 37.27buy point.,37.27
10/29/2012,LOPE,17,Breaksbelow 10-weekline;fallsbelow21.64 buypt,21.64
11/4/2013,LOPE,25,Morethan 20%above37.27 buypointof flatbase.,37.27
11/5/2012,LOPE,11,"Wildaction,but back above 10-weekand recent21.64entry.",21.64
11/11/2013,LOPE,15,Morethan 20%above37.27 buypointfrom flatbase.,37.27
11/18/2013,LOPE,29,Inprofit-takingzone: 25%past37.27 flatbaseentry.,37.27
12/2/2013,LOPE,24,Firsttest of 10-weeksince September breakoutover 37.27.,37.27
12/9/2013,LOPE,32,Infirst test of 10-weeksince Sept.breakout over 37.27.,37.27
12/10/2012,LOPE,18,Recovers10-wk; maybeforming flatbase w/25.10buy pt.,25.1
12/17/2012,LOPE,11,Shapingpotential basewith 25.10buypoint.,25.1
1/5/2009,LPHI,6,Pushes 10% past 39.74 buy point from cup with handle.,39.74
1/12/2009,LPHI,7,About 5% above 39.74 buy point after drop from highs.,39.74
1/26/2009,LPHI,3,Almost 5% below 39.74 buy point after Dec. 30 breakout.,39.74
2/2/2009,LPHI,2,In buy range between 10-week avg and new 45.07 high.,45.07
2/9/2009,LPHI,3,Breakout past 39.74 buy pt fails; pullback may become base.,39.74
9/29/2008,LPHI,14,Thin stock extended 24% from 29.26 cup-w-handle buy pt.,29.26
10/6/2008,LPHI,12,Thin stock extended 23% from 29.26 cup-w-handle buy pt.,29.26
10/20/2008,LPHI,12,Climbing 10-wk; forming possible handle with 37.62 buy pt.,37.62
12/22/2008,LPHI,6,"Barely took out 39.60 buy point, volume is low on day, week.",39.6
12/29/2008,LPHI,6,Took out 39.60 buy point on soft vol.; then started new handle.,39.6
3/17/2014,LPLA,44,"Newtest of 10-weekline;flatbase forms,55.01entry.",55.01
3/31/2014,LPLA,45,Slidesasmuch as7% below55.01entry;sixth dailyloss inrow.,55.01
1/3/2012,LQDT,1,Trading2% above 36.22cup-basebuy point.,36.22
1/9/2012,LQDT,1,3%above 36.22buy pointafterbreakoutfrom 10-wk cup base.,36.22
1/17/2012,LQDT,1,Fallsbacknear 36.22buy pointbut inmodestvolume.,36.22
1/23/2012,LQDT,1,"Fallsbackunder 36.22buy point,but weeklyvolume ismodest.",36.22
1/30/2012,LQDT,5,Fallsbelow36.22trigger and10-week linein modestvolume.,36.22
2/6/2012,LQDT,1,Retakes10-weekline inheavy trade;11%past36.22buy pt.,36.22
2/13/2012,LQDT,3,Retakes10-weekline inheavy trade;11%past36.22buy pt.,36.22
2/21/2012,LQDT,4,Retakes10-weekline inheavy trade;17%past36.22buy pt.,36.22
2/27/2012,LQDT,4,11%past39.86buy pointfrom obscurepattern.,39.86
3/5/2012,LQDT,6,Extended9% past39.86buy pointfrom obscurepattern.,39.86
3/12/2012,LQDT,6,12%past39.86buy pointfrom irregular pattern.,39.86
3/19/2012,LQDT,6,Extended10%past 39.86buypoint from irregular pattern.,39.86
3/26/2012,LQDT,6,"Extendedfrom pullback, 17%past39.86 buypoint.",39.86
4/2/2012,LQDT,8,12%past39.86buy point;RS line onlyalittle offhigh.,39.86
4/9/2012,LQDT,9,24%past39.86buy point;RS line onlyalittle offhigh.,39.86
4/16/2012,LQDT,8,Extended29%from 39.86 buypoint. RSline at newhigh.,39.86
5/14/2012,LQDT,1,Holdsnearrecenthigh;62% extendedfrom 39.86buy point.,39.86
12/27/2011,LQDT,1,Pullsunder 36.22cup buypoint inlighttrade.,36.22
1/4/2010,LULU,34,4% past flat-base 28.81 buy pt after big-volume breakout.,28.81
1/10/2011,LULU,4,34% over 49.85 buy pt; backpedaling shows heavy volume.,49.85
1/11/2010,LULU,40,"At 19-mo. high, 12% past 28.81 flat base buy point.",28.81
1/18/2011,LULU,5,Well past 49.85 buy point; forming new square-box base.,49.85
1/19/2010,LULU,31,"Pauses after taking 19-mo. high, 8% past 28.81 buy pt.",28.81
1/24/2011,LULU,3,Well past 49.85 buy point; forming a new base.,49.85
1/25/2010,LULU,35,"Pauses after hitting 19-month high, 4% past 28.81 buy pt.",28.81
1/30/2012,LULU,2,"Movespast narrowsix-day handle at62.78,but novolume.",62.78
2/1/2010,LULU,23,Slips below 28.81 flat base buy point in 3rd weekly drop.,28.81
2/6/2012,LULU,8,Movesto new highinlight trade;3%above 62.78buy point.,62.78
2/13/2012,LULU,5,Movesto new highinlight trade;4%above 62.78buy point.,62.78
2/21/2012,LULU,6,Movesto new highinlight trade;4%above 62.78buy point.,62.78
2/22/2011,LULU,1,10%past74.70buy pointafterclearingflat base.,74.7
2/27/2012,LULU,3,6%above 62.78buy pointfrom low-volumebreakout.,62.78
3/5/2012,LULU,1,12%above62.78buy pointfrom low-volume breakout.,62.78
3/8/2010,LULU,31,Cleared possible 33.05 buy point in light volume.,33.05
3/12/2012,LULU,2,7%above 67.32buy pointin3-weeks-tightpattern.,67.32
3/15/2010,LULU,29,6% over 33.05 buy pt; breakout on 8-week cup base.,33.05
3/19/2012,LULU,3,7%past67.32entry inthree-weeks-tight pattern.,67.32
3/22/2010,LULU,32,Slips to within 1% of 33.05 buy point after soft breakout.,33.05
3/26/2012,LULU,4,13%past67.32buy point;weekly volumebest in10weeks.,67.32
3/28/2011,LULU,5,"Formingbase-on-base pattern,potential85.38 buypoint.",85.38
3/29/2010,LULU,1,Rapid gains push stock 23% past 33.05 cup-base buy point.,33.05
4/2/2012,LULU,5,11%past67.32buy point;excellent upside reversalMar 22.,67.32
4/4/2011,LULU,2,4%past85.38base-on-base buy point.Strong volume.,85.38
4/5/2010,LULU,1,Rapid gains push stock 26% past 33.05 cup-base buy point.,33.05
4/9/2012,LULU,5,Extended14%past 67.32buypoint; bullish reversalMarch 22.,67.32
4/11/2011,LULU,1,6%past85.38base-on-base buy point.Strong volume.,85.38
4/12/2010,LULU,1,"Holds 27-month high, 32% past 33.05 cup-base buy point.",33.05
4/16/2012,LULU,9,"Dropstotest 10-week, 9%above 67.32buy point.",67.32
4/18/2011,LULU,1,Rises9% past85.38base-on-basebuy point.,85.38
4/23/2012,LULU,9,Testsits10-week line;extended9.5% above 67.32buypoint.,67.32
4/25/2011,LULU,1,Rises20%past85.38 base-on-basebuy point.,85.38
